name,brand,category,abv,volume_ml,origin,avg_price,tasting_notes,source,verified
"파레자스 셀라즈, 위슬링 무르베드르",파레자스 셀라즈 Parejas Cellars [B2B],wine,,750,미국,,레드 · 홀스 헤븐 힐스,wine21,true
"파레자스 셀라즈, 위슬링 써 데 비녜",파레자스 셀라즈 Parejas Cellars [B2B],wine,,750,,,화이트,wine21,true
"파레자스 셀라즈, 그르나슈 블랑",파레자스 셀라즈 Parejas Cellars [B2B],wine,,750,미국,,화이트 · 야키마 밸리,wine21,true
"파레자스 셀라즈, 위슬링 루산느",파레자스 셀라즈 Parejas Cellars [B2B],wine,,750,미국,,화이트 · 홀스 헤븐 힐스,wine21,true
"파레자스 셀라즈, 위슬링 쿠누아즈",파레자스 셀라즈 Parejas Cellars [B2B],wine,,750,미국,,레드 · 야키마 밸리,wine21,true
"마쌀토, 아티산",마쌀토 Massalto [B2B],wine,,750,미국,,레드 · 로얄 슬로프,wine21,true
"마쌀토, 사이드 이펙트",마쌀토 Massalto [B2B],wine,,750,미국,,레드 · 로얄 슬로프,wine21,true
"마쌀토, 엑스트라배간자",마쌀토 Massalto [B2B],wine,,750,미국,,레드 · 로얄 슬로프,wine21,true
"마쌀토, 이레버런트",마쌀토 Massalto [B2B],wine,,750,미국,,화이트 · 로얄 슬로프,wine21,true
"마쌀토, 페케이드",마쌀토 Massalto [B2B],wine,,750,미국,,화이트 · 로얄 슬로프,wine21,true
"마쌀토, 소발란스",마쌀토 Massalto [B2B],wine,,750,미국,,화이트 · 로얄 슬로프 · 90점,wine21,true
"발로, 인템포랄",발로 Valo [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"발로, 아템포랄",발로 Valo [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"발로, 시라",발로 Valo [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"펠프스 크릭 빈야즈, 뀌베 알렉산드린 피노누아",펠프스 크릭 빈야즈 Phelps Creek Vineyards,wine,,750,미국,,레드 · 콜롬비아 고지 ,wine21,true
"포틴 핸즈, 리미티드 릴리즈 화이트 카베르네 소비뇽",포틴 핸즈 14 Hands,wine,,750,미국,,로제 · 콜롬비아 밸리,wine21,true
"포틴 핸즈, 유니콘 로제 버블",포틴 핸즈 14 Hands,wine,,750,미국,,로제 · 콜롬비아 밸리,wine21,true
"브로들리 빈야드, 클로디아스 초이스 피노누아",브로들리 빈야드 Broadley Vineyards,wine,,750,미국,,레드 · 윌라메트 밸리 · 94점,wine21,true
"브로들리 빈야드, 윌라멧 밸리 피노누아",브로들리 빈야드 Broadley Vineyards,wine,,750,미국,,레드 · 윌라메트 밸리 · 91점,wine21,true
"브로들리 빈야드, 에스테이트 피노누아",브로들리 빈야드 Broadley Vineyards,wine,,750,미국,,레드 · 윌라메트 밸리 · 91.7점,wine21,true
"발로, 카베르네 소비뇽",발로 Valo [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"브로들리 빈야드, 써니 마운틴 샤도네이",브로들리 빈야드 Broadley Vineyards,wine,,750,미국,,화이트 · 윌라메트 밸리,wine21,true
"브로들리 빈야드, 마셜 로렌 피노누아",브로들리 빈야드 Broadley Vineyards,wine,,750,미국,,레드 · 윌라메트 밸리 · 92.5점,wine21,true
"발로, 피노누아",발로 Valo [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"발로, 피노누아 그레고리 랜치",발로 Valo [B2B],wine,,750,미국,,레드 · 얌힐-칼튼,wine21,true
"리미티드 애디션 와인즈, 레드 블랜드 오브 트루소, 가메 누아, 피노누아",리미티드 에디션 와인즈 Limited Addition Wines,wine,,750,미국,,레드 · 윌라메트 밸리,wine21,true
"발로, 리저브 샤도네이",발로 Valo [B2B],wine,,750,미국,,화이트 · 콜롬비아 밸리,wine21,true
"리미티드 에디션 와인즈, 에올라 스프링즈 빈야드 가메",리미티드 에디션 와인즈 Limited Addition Wines,wine,,750,미국,,레드 · 에오라-아미티 힐즈,wine21,true
"리미티드 에디션 와인즈, 오렌지 크러쉬",리미티드 에디션 와인즈 Limited Addition Wines,wine,,750,미국,,화이트 · 윌라메트 밸리,wine21,true
"발로, 샤르도네",발로 Valo [B2B],wine,,750,미국,,화이트 · 콜롬비아 밸리,wine21,true
"지노스 와이너리, 오렌지",지노스 와이너리 Zoinos Winery,wine,,750,그리스,,기타 · 짓사,wine21,true
"지노스 와이너리, 데비나 클라시코",지노스 와이너리 Zoinos Winery,wine,,750,그리스,,화이트 · 짓사,wine21,true
"지노스 와이너리, 데비나 바이오",지노스 와이너리 Zoinos Winery,wine,,750,그리스,,화이트 · 짓사,wine21,true
"지노스 와이너리, 스파클링",지노스 와이너리 Zoinos Winery,wine,,750,그리스,,스파클링 · 짓사,wine21,true
"지노스 와이너리, 오렐리아 핑크 스파클링",지노스 와이너리 Zoinos Winery,wine,,750,그리스,,스파클링 · 짓사,wine21,true
"엠씨엠 와인 컴퍼니, 마제스티카",엠씨엠 와인 컴퍼니 MCM Wine Company [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"유더블유씨 사모스, 안테미스",유더블유씨 사모스 UWC Samos,wine,,750,그리스,,화이트 · 사모스,wine21,true
"엠씨엠 와인 컴퍼니, 스펙타쿨룩스 시라",엠씨엠 와인 컴퍼니 MCM Wine Company [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"유더블유씨 사모스, 그랑 크뤼",유더블유씨 사모스 UWC Samos,wine,,750,그리스,,화이트 · 사모스,wine21,true
"보데가스 아요소, 크리안자",보데가스 아요소 Bodegas Allozo,wine,,750,스페인,,레드 · 라 만차,wine21,true
"보데가스 아요소, 로사도",보데가스 아요소 Bodegas Allozo,wine,,750,스페인,,로제 · 라 만차,wine21,true
"보데가스 아요소, 템프라니요",보데가스 아요소 Bodegas Allozo,wine,,750,스페인,,레드 · 라 만차,wine21,true
"보데가스 아요소, 플라워",보데가스 아요소 Bodegas Allozo,wine,,750,스페인,,레드 · 라 만차,wine21,true
"보데가스 아요소, 그란 레제르바",보데가스 아요소 Bodegas Allozo,wine,,750,스페인,,레드 · 라 만차,wine21,true
"보데가스 아요소, 로블레 헤수스 칼차다",보데가스 아요소 Bodegas Allozo,wine,,750,스페인,,레드 · 라 만차,wine21,true
"보데가스 아요소, 베르데호",보데가스 아요소 Bodegas Allozo,wine,,750,스페인,,화이트 · 라 만차,wine21,true
"테 파 와인, 몽포드 소비뇽 블랑",테 파 와인 Te Pa Wine,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"핀카 3 팔로스, 프로메사 스파클링",핀카 3 팔로스 Finca 3 Palos,wine,,750,스페인,,스파클링 · 후미야,wine21,true
"노타 베네 셀라즈, 퓨링 캣",노타 베네 셀라즈 Nota Bene Cellars [B2B],wine,,750,미국,,화이트 · 야키마 밸리,wine21,true
"노타 베네 셀라즈, 우나 노테",노타 베네 셀라즈 Nota Bene Cellars [B2B],wine,,750,미국,,레드 · 콜롬비아 밸리,wine21,true
"노타 베네 셀라즈, 카베르네 소비뇽",노타 베네 셀라즈 Nota Bene Cellars [B2B],wine,,750,미국,,레드 · 야키마 밸리,wine21,true
"노타 베네 셀라즈, 아리안세즈",노타 베네 셀라즈 Nota Bene Cellars [B2B],wine,,750,미국,,레드 · 왈루크 슬로프,wine21,true
베드거 마운틴 오레곤 피노누아,배드거 마운틴 Badger Mountain,wine,,750,미국,,레드 · 오리건,wine21,true
"톨러, 사울하임 슈패트부르군더 칼크슈타인",톨러 Thorle,wine,,750,독일,,레드 · 라인헤센,wine21,true
"베컴 에스테이트, 피노누아",베컴 에스테이트 빈야드 Beckham Estate Vineyard,wine,,750,미국,,레드 · 체할렘 마운틴,wine21,true
"몬테니어, 피노그리",몬테니어 에스테이트 Montinore Estate,wine,,750,미국,,화이트 · 오리건,wine21,true
"몬테니어, 리저브 피노누아",몬테니어 에스테이트 Montinore Estate,wine,,750,미국,,레드 · 오리건,wine21,true
"스톨러, 샤도네이",스톨러 패밀리 에스테이트	 Stoller Family Estate,wine,,750,미국,,화이트 · 던디 힐,wine21,true
"스톨러, 피노누아",스톨러 패밀리 에스테이트	 Stoller Family Estate,wine,,750,미국,,레드 · 던디 힐 · 92.5점,wine21,true
"하이랜드, 피노누아",하이랜드 에스테이트 Hyland Estates,wine,,750,미국,,레드 · 윌라메트 밸리 · 91점,wine21,true
"만자바카스, 산도갈 파르셀라 템프라니요",만자바카스 Manjavacas,wine,,750,스페인,,레드 · 라 만차,wine21,true
"만자바카스, 산도갈 파르셀라 샤르도네",만자바카스 Manjavacas,wine,,750,스페인,,화이트 · 라 만차,wine21,true
"만자바카스, 산도갈 넘버 포",만자바카스 Manjavacas,wine,,750,스페인,,레드 · 라 만차,wine21,true
"만자바카스, 산도갈 넘버 원",만자바카스 Manjavacas,wine,,750,스페인,,화이트 · 라 만차,wine21,true
"웨스트마운트, 피노누아",웨스트마운트 Westmount,wine,,750,미국,,레드 · 윌라메트 밸리,wine21,true
"꼰타디 까스탈디, 프란치아코르타 사텐 브뤼",꼰타디 카스탈디 Contadi Castaldi,wine,,750,이탈리아,,스파클링 · 프란치아코르타 · 91점,wine21,true
"진트 훔브레이트, 리슬링 클로 하우저",진트 훔브레이트 Zind Humbrecht,wine,,750,프랑스,,화이트 · 알자스,wine21,true
"맵 메이커, 소비뇽 블랑",맵 메이커 Map Maker,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"보데가스 비달 델 사즈, 알바로 델 사즈 가르나차 템프라니요",보데가스 비달 델 사즈 Bodegas Vidal del Saz,wine,,750,스페인,,레드 · 라 만차,wine21,true
"보데가스 비달 델 사즈, 플로르 데 사비나",보데가스 비달 델 사즈 Bodegas Vidal del Saz,wine,,750,스페인,,레드 · 라 만차,wine21,true
"보데가스 비달 델 사즈, 에이저 벤투스 아이렌",보데가스 비달 델 사즈 Bodegas Vidal del Saz,wine,,750,스페인,,화이트 · 라 만차,wine21,true
"보데가스 비달 델 사즈, 에이저 벤투스 템프라니요",보데가스 비달 델 사즈 Bodegas Vidal del Saz,wine,,750,스페인,,레드 · 라 만차,wine21,true
"파라스코스, 오렌지 원",파라스코스 Paraschos,wine,,750,이탈리아,,화이트 · 프리울리 베네찌아 줄리아,wine21,true
"쿨리, 칼라카 콜렉션 템프라니요",쿨리 Kuli,wine,,750,스페인,,레드 · 라 만차,wine21,true
"레미 르로아, 블랑 드 누아",레미 르로아 Remi Leroy,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"쿨리, 칼라카 콜렉션 까베르네 소비뇽",쿨리 Kuli,wine,,750,스페인,,레드 · 라 만차,wine21,true
"쿨리, 칼라카 콜렉션 샤르도네",쿨리 Kuli,wine,,750,스페인,,화이트 · 라 만차,wine21,true
"루이 로드레, 컬렉션 244",루이 로드레 Louis Roederer,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"쿨리,칼라카 콜렉션 소비뇽 블랑",쿨리 Kuli,wine,,750,스페인,,화이트 · 라 만차,wine21,true
"르 마치오체, 브루넬로 디 몬탈치노",르 마치오체 Le Macioche,wine,,750,이탈리아,,레드 · 몬탈치노,wine21,true
"테누타 판티, 브루넬로 디 몬탈치오 '발로키오'",테누타 판티 Tenuta Fanti,wine,,750,이탈리아,,레드 · 몬탈치노,wine21,true
"아르지아노, 브루넬로 디 몬탈치노 비냐 델 수올로",아르지아노 Argiano,wine,,750,이탈리아,,레드 · 몬탈치노,wine21,true
"지오도, 브루넬로 디 몬탈치오 지오도",지오도 Giodo,wine,,750,이탈리아,,레드 · 몬탈치노,wine21,true
"라 피오리타, 브루넬로 디 몬탈치노 피오레 디 노",라 피오리타 La Fiorita,wine,,750,이탈리아,,레드 · 몬탈치노 · 91.8점,wine21,true
"카스텔로 로미토리오, 브루넬로 디 몬탈치노 필로 디 세타",카스텔로 로미토리오 Castello Romitorio,wine,,750,이탈리아,,레드 · 몬탈치노 · 95점,wine21,true
"레 키우제, 브루넬로 디 몬탈치노 리제르바",레 키우제 Le Chiuse,wine,,750,이탈리아,,레드 · 몬탈치노,wine21,true
"까스띨리옹 델 보스코, 브루넬로 디 몬탈치노 캄포 델 드라고",까스띨리옹 델 보스코 Castiglion del Bosco,wine,,750,이탈리아,,레드 · 몬탈치노 · 94.8점,wine21,true
"레조넌스 와인, 윌라메트 밸리 피노 누아",레조낭스 Resonance,wine,,750,미국,,레드 · 윌라메트 밸리,wine21,true
"빈델라, 비노 노빌레 디 몬테풀치아노",빈델라 Bindella,wine,,750,이탈리아,,레드 · 몬테풀치아노,wine21,true
"르 베르네, 비노 노빌레 디 몬테풀치아노",르 베르네 Le Berne,wine,,750,이탈리아,,레드 · 몬테풀치아노,wine21,true
"아미스타, 닛짜",아미스타 Amista,wine,,750,이탈리아,,레드 · 아스티 · 93점,wine21,true
"번 빈야즈, 본 리벤 카베르네 소비뇽",번 빈야즈 Byrne Vineyards,wine,,750,호주,,레드 · 리버랜드,wine21,true
"번 빈야즈, 본 리벤 쉬라즈",번 빈야즈 Byrne Vineyards,wine,,750,호주,,레드 · 리버랜드,wine21,true
"번 빈야즈, 본 리벤 샤도네이",번 빈야즈 Byrne Vineyards,wine,,750,호주,,화이트 · 리버랜드,wine21,true
"데 리치, 비노 노빌레 디 몬테풀치아노 리제르바 소랄도",데 리치 De Ricci,wine,,750,이탈리아,,레드 · 몬테풀치아노 · 90.5점,wine21,true
"데 리치, 비노 노빌레 디 몬테풀치아노",데 리치 De Ricci,wine,,750,이탈리아,,레드 · 몬테풀치아노 · 90.3점,wine21,true
"콜롬바이오 디 첸치오, 키안티 클라시코 그란 셀레지오네",콜롬바이오 디 첸치오 Colombaio di Cencio,wine,,750,이탈리아,,레드 · 키안티 클라시코,wine21,true
"콜롬바이오 디 첸치오, 키안티 클라시코 몬티첼로",콜롬바이오 디 첸치오 Colombaio di Cencio,wine,,750,이탈리아,,레드 · 키안티 클라시코,wine21,true
"고요 가르시아 비아데로, 핀카 비냐스 데 아르치야",고요 가르시아 비아데로 Goyo Garcia Viadero,wine,,750,스페인,,레드 · 리베라 델 두에로,wine21,true
"스카르파, 모스카토 다스티 '타코 도디치'",스카르파 Scarpa,wine,,750,이탈리아,,화이트 · 아스티,wine21,true
"스카르파, 몬페라토 로쏘 루케",스카르파 Scarpa,wine,,750,이탈리아,,레드 · 몬페라토 · 90점,wine21,true
"스카르파, 바롤로 '테티모라'",스카르파 Scarpa,wine,,750,이탈리아,,레드 · 바롤로 · 91.2점,wine21,true
"스카르파, 바르바레스코 '테티네이베'",스카르파 Scarpa,wine,,750,이탈리아,,레드 · 바르바레스코 · 91점,wine21,true
"스카르파, 네비올로 달바 '브릭 두 노타'",스카르파 Scarpa,wine,,750,이탈리아,,레드 · 랑게 · 91점,wine21,true
"스카르파, 바르베라 다스티 '라 볼리오나'",스카르파 Scarpa,wine,,750,이탈리아,,레드 · 아스티 · 91.5점,wine21,true
"스카르파, 바르베라 다스티 '까사스카르파'",스카르파 Scarpa,wine,,750,이탈리아,,레드 · 아스티 · 93점,wine21,true
스카르파 몬페라토 비앙코 티모라쏘,스카르파 Scarpa,wine,,750,이탈리아,,화이트 · 피에몬테,wine21,true
"롬바흐, 시그니처 브뤼 나뚜르 그랑 크뤼",샴페인 롬바흐 Champagne Lombard,wine,,750,프랑스,,스파클링 · 샹빠뉴 · 88점,wine21,true
"롬바흐, 시그니처 엑스트라 브뤼 프리미에 크뤼 블랑 드 누아",샴페인 롬바흐 Champagne Lombard,wine,,750,프랑스,,스파클링 · 샹빠뉴 · 87.5점,wine21,true
"롬바흐, 시그니처 엑스트라 브뤼",샴페인 롬바흐 Champagne Lombard,wine,,750,프랑스,,스파클링 · 샹빠뉴 · 80점,wine21,true
"음!, 샤도네이",음! mmm!,wine,,750,대한민국,,화이트,wine21,true
"음!, 로제",음! mmm!,wine,,750,대한민국,,로제,wine21,true
"음!, 까바",음! mmm!,wine,,750,대한민국,,스파클링,wine21,true
"샤토 드 다브네, 륄리 프리미에 크뤼 레 라부르세",샤토 드 다브네 Chateau de Davenay,wine,,750,프랑스,,화이트 · 륄리,wine21,true
"샤토 드 다브네, 몽타니 프리미에 크뤼 라 그랑드 피에스",샤토 드 다브네 Chateau de Davenay,wine,,750,프랑스,,화이트 · 몽따니,wine21,true
"도멘 르베르 바로, 메르퀴레 프리미에 크뤼 클로 라 바스",도멘 르베르 바로 Domaine Levert Barault,wine,,750,프랑스,,레드 · 메르퀴레,wine21,true
"도멘 르베르 바로, 메르퀴레 프리미에 크뤼 클로 데 바로",도멘 르베르 바로 Domaine Levert Barault,wine,,750,프랑스,,레드 · 메르퀴레,wine21,true
"도멘 르베르 바로, 메르퀴레 프리미에 크뤼 클로 라 샤시에르",도멘 르베르 바로 Domaine Levert Barault,wine,,750,프랑스,,레드 · 메르퀴레,wine21,true
"드니 샤르팡티에, 브뤼 그란 리저브 블랑 드 누아",드니 샤르팡티에 Denis & Denis iI Charpentier,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"기드 포레즈, 브뤼 블랑 드 누아 트레디션",기드 포레즈 Guy de Forez,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"미셸 파투르, 헤리티지 브뤼",미셸 파투르 Michel Patour,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
벨라 오크스,벨라 오크스 Bella Oaks,wine,,750,미국,,레드 · 나파 밸리 · 96.5점,wine21,true
"칸티나 트라민, 테르미눔 게뷔르츠트라미너 벤디미아 타르디아",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노 알토 아디제,wine21,true
"칸티나 트라민, 로엔 게뷔르츠트라미너 벤디미아 타르디아",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노 알토 아디제,wine21,true
"칸티나 트라민, 에포칼레 게뷔르츠트라미너 슈페트레제",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노 알토 아디제 · 94점,wine21,true
"칸티나 트라민, 스토안 비앙코",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노 알토 아디제 · 92.5점,wine21,true
"칸티나 트라민, 셀리다 게뷔르츠트라미너",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노 알토 아디제 · 91점,wine21,true
"칸티나 트라민, 모리츠 피노 비앙코",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노-알토 아디제 · 91.6점,wine21,true
"칸티나 트라민, 페피 소비뇽",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노-알토 아디제,wine21,true
"칸티나 트라민, 소비뇽",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노-알토 아디제 · 90.8점,wine21,true
"칸티나 트라민, 샤도네이",칸티나 트라민 Cantina Tramin,wine,,750,이탈리아,,화이트 · 트렌티노-알토 아디제 · 89.8점,wine21,true
"마일즈 프롬 노웨어, 베스트 블록 쉬라즈",마일즈 프롬 노웨어 Miles from Nowhere,wine,,750,호주,,레드 · 마가렛 리버,wine21,true
"파워스, 캐서린 리온 까베르네 소비뇽 리저브",파워스 와이너리  Powers Winery,wine,,750,미국,,레드 · 왈루크 슬로프,wine21,true
더 오프닝 스파클링,씨에프지브이 Compagnie Francaise Des Grands Vins,wine,,750,프랑스,,스파클링 · 알자스,wine21,true
"파토리아 라르코, 키안티 라르코",파토리아 라르코 Fattoria L'Arco [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"파토리아 라르코, 키안티 마에스트로",파토리아 라르코 Fattoria L'Arco [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"엘 까스티야, 비우라 샤도네이",GCF 그룹 GCF Group,wine,,750,스페인,,화이트 · 라 만차,wine21,true
"엘 카스티야, 모나스트렐",GCF 그룹 GCF Group,wine,,750,스페인,,레드 · 라 만차,wine21,true
"까살리 론카리, 소비뇽",까살리 론카리 Casali Roncali,wine,,750,이탈리아,,화이트 · 프리울리 베네찌아 줄리아,wine21,true
"까살리 론카리, 리볼라 지알라",까살리 론카리 Casali Roncali,wine,,750,이탈리아,,화이트 · 프리울리 베네찌아 줄리아,wine21,true
샹파뉴 루이뒤몽 프리미에 크뤼,G.H. 마르텔 G.H. Martel,wine,,750,프랑스,,스파클링 · 샹빠뉴,wine21,true
"앙시앙 땅, 로제",앙시앙 땅 Anciens Temps,wine,,750,프랑스,,로제 · 랑그독 루씨용,wine21,true
"세인트 할렛, 블랙 클레이 쉬라즈",세인트 할렛 와인즈 St Hallett Wines,wine,,750,호주,,레드 · 바로사 밸리 · 90점,wine21,true
"그로브 밀, 샤도네이",그로브 밀 Grove Mill,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"그로브 밀, 피노 그리",그로브 밀 Grove Mill,wine,,750,뉴질랜드,,화이트 · 말보로,wine21,true
"빌라 팜피니, 비앙코",빌라 팜피니 Villa Pampini,wine,,750,이탈리아,,화이트 · 에밀리아 로마냐,wine21,true
"빌라 팜피니, 로쏘",빌라 팜피니 Villa Pampini,wine,,750,이탈리아,,레드 · 에밀리아 로마냐,wine21,true
코디치 비앙코,몬도 델 비노 MGM Mondo del Vino,wine,,750,이탈리아,,화이트,wine21,true
코디치 로쏘,몬도 델 비노 MGM Mondo del Vino,wine,,750,이탈리아,,레드,wine21,true
"페로13, 카르마",페로 13 Ferro 13,wine,,750,이탈리아,,레드 · 뿔리아,wine21,true
"제니, 소아베 비냐 알테 클라시코",제니 Zeni,wine,,750,이탈리아,,화이트 · 소아베,wine21,true
"제니, 소아베 클라시코",제니 Zeni,wine,,750,이탈리아,,화이트 · 소아베,wine21,true
"깔린드 파올로, 바르바레스코",칼린 드 파올로 Carlin de Paolo,wine,,750,이탈리아,,레드 · 랑게,wine21,true
라 그리마 화이트 포트,레알 깜빠니아 벨라 Real Companhia Velha,wine,,750,포르투갈,,주정강화 · 도우루,wine21,true
돔 호세 토니,레알 깜빠니아 벨라 Real Companhia Velha,wine,,750,포르투갈,,주정강화 · 도우루,wine21,true
돔 호세 루비,레알 깜빠니아 벨라 Real Companhia Velha,wine,,750,포르투갈,,주정강화 · 도우루,wine21,true
산 시몬 레드,제이 가르시아 까리용 J.Garcia Carrion,wine,,750,스페인,,레드 · 후미야,wine21,true
"테누타 산 자코포, 비 물리노",테누타 산 자코포 Tenuta San Jacopo [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"포지오 로찌, 이다",그라프 토겐버그 - 포지오 로찌 Graf Toggenburg - Poggio Rozzi [B2B],wine,,750,이탈리아,,화이트 · 토스카나,wine21,true
"돈 시몬, 셀렉션 화이트",제이 가르시아 까리용 J.Garcia Carrion,wine,,750,스페인,,화이트 · 카스티야 이 레옹,wine21,true
"돈 시몬, 셀렉션 레드",제이 가르시아 까리용 J.Garcia Carrion,wine,,750,스페인,,레드 · 카스티야 이 레옹,wine21,true
"콜로놀레, 시노피에",콜로놀레 Colognole [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"플라티노, 골드 모스카토",플라티노 와인 Platino Wine,wine,,750,스페인,,스파클링 · 까탈루냐,wine21,true
"콜로놀레, 비냐 르 로게이 테라엘렉테",콜로놀레 Colognole [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"콜로놀레, 리제르바 델 돈",콜로놀레 Colognole [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"호메세라, 부케 세미 세코 까바",호메 세라  Jaume Serra,wine,,750,스페인,,스파클링 · 페네데스,wine21,true
"콜로놀레, 콜로놀레",콜로놀레 Colognole [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"까사 까스띠요, 발토스카",까사 까스띠요 Casa Castillo,wine,,750,스페인,,레드 · 후미야 · 91.8점,wine21,true
"볼베르, 뀌베",보데가스 볼베르 Bodegas Volver,wine,,750,스페인,,레드 · 라 만차,wine21,true
게로바실리우 말라구지아,크티마 게로바실리우 Ktima Gerovassiliou,wine,,750,그리스,,화이트,wine21,true
"피에르 파이야, 뤼드1er 엑스트라 브뤼",피에르 파이야 Pierre Paillard,wine,,750,프랑스,,스파클링 · 몽따뉴 드 랭스,wine21,true
"테누타 디 아르티미노, 스푸만테 브뤼 로제",테누타 디 아르티미노 Tenuta di Artimino [B2B],wine,,750,이탈리아,,스파클링 · 토스카나,wine21,true
"쥴리앙 필롱, 줄리앙 필롱, 생 조셉 '후 데 푸아소니에'",쥴리앙 필롱 Julien Pilon,wine,,750,프랑스,,레드 · 론 · 91점,wine21,true
"테누타 디 아르티미노, 스푸만테 브뤼",테누타 디 아르티미노 Tenuta di Artimino [B2B],wine,,750,이탈리아,,스파클링 · 토스카나,wine21,true
"테누타 디 아르티미노, 쎄르 비아지오",테누타 디 아르티미노 Tenuta di Artimino [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"테누타 디 아르티미노, 포지라르카",테누타 디 아르티미노 Tenuta di Artimino [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"테누타 디 아르티미노, 페르디난도 아이",테누타 디 아르티미노 Tenuta di Artimino [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"테누타 디 아르미티노, 마루카이아",테누타 디 아르티미노 Tenuta di Artimino [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"테누타 디 아르티미노, 빈 산토 델 키안티",테누타 디 아르티미노 Tenuta di Artimino [B2B],wine,,750,이탈리아,,화이트 · 토스카나,wine21,true
"발 디 보떼, 토스카나 아파시멘토 'PEZ69'",발 디 보떼 Val di Botte [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"발 디 보떼, 키안티 클라시코 '카사그라'",발 디 보떼 Val di Botte [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"볼베르, 배럴 셀렉션",보데가스 볼베르 Bodegas Volver,wine,,750,스페인,,레드 · 라 만차,wine21,true
"발 디 보떼, 키안티 코베르노 알루소 토스카노 '카사그라'",발 디 보떼 Val di Botte [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"발 디 보떼, 키안티 수페리오레 '카사그라'",발 디 보떼 Val di Botte [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"발 디 보떼, 키안티 리제르바 '카사그라'",발 디 보떼 Val di Botte [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"발 디 보떼, 키안티 '카사그라'",발 디 보떼 Val di Botte [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"파우스티노, 리제르바 까바 브뤼",파우스티노 Faustino,wine,,750,스페인,,스파클링,wine21,true
"펠리스 솔리스, 킹핀 레드",펠리스 솔리스 Felix Solis,wine,,750,스페인,,레드,wine21,true
"보데가스 산 알레한드로, 에보디아 오가닉",보데가스 산 알레한드로  Bodegas San Alejandro,wine,,750,스페인,,레드 · 칼라타유드,wine21,true
"다이아톰, 샤도네이",다이아톰 Diatom,wine,,750,미국,,화이트 · 산타 바바라 카운티 · 95.3점,wine21,true
"카스텔로 델 트레비오, 트레비아노 르 안포레 디 엘레나 카사데이",카스텔로 델 트레비오 Castello del Trebbio [B2B],wine,,750,이탈리아,,화이트 · 토스카나,wine21,true
"카스텔로 델 트레비오, 산지오베제 르 안포레 디 엘레나 카사데이",카스텔로 델 트레비오 Castello del Trebbio [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
"카스텔로 델 트레비오, 필라레 18 테누타 카사데이",카스텔로 델 트레비오 Castello del Trebbio [B2B],wine,,750,이탈리아,,레드 · 토스카나,wine21,true
